date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2010-02-01,-8.54,2.8,30,"1980-02-01 2009-02-01",78.12,5.41,30,"1980-02-01 2009-02-01",0.67,3.82,30,"1980-02-01 2009-02-01",28.12,3.86,30,"1980-02-01 2009-02-01",-15.64,3.4,30,"1980-02-01 2009-02-01",46.49,6.84,30,"1980-02-01 2009-02-01",-11.5,3.37,30,"1980-02-01 2009-02-01",2.36,1.2,30,"1980-02-01 2009-02-01",9.49,6.35,30,"1980-02-01 2009-02-01",0.09,0.29,30,"1980-02-01 2009-02-01",14.93,10.18,30,"1980-02-01 2009-02-01",3,2.22,30,"1980-02-01 2009-02-01",,,,
2010-01-01,-9.86,3.55,30,"1980-01-01 2009-01-01",77.54,4.27,30,"1980-01-01 2009-01-01",-1.15,4.71,30,"1980-01-01 2009-01-01",29.35,4.36,30,"1980-01-01 2009-01-01",-17.56,4.32,30,"1980-01-01 2009-01-01",47.58,5.91,30,"1980-01-01 2009-01-01",-13.49,4.48,30,"1980-01-01 2009-01-01",2.1,1.04,30,"1980-01-01 2009-01-01",9.43,6.77,30,"1980-01-01 2009-01-01",0.07,0.13,30,"1980-01-01 2009-01-01",15.21,9.62,30,"1980-01-01 2009-01-01",4,4.82,30,"1980-01-01 2009-01-01",,,,
2009-12-01,-9.42,3.28,30,"1979-12-01 2008-12-01",77.87,5.17,30,"1979-12-01 2008-12-01",-0.61,4.31,30,"1979-12-01 2008-12-01",29.69,3.32,30,"1979-12-01 2008-12-01",-16.66,3.85,30,"1979-12-01 2008-12-01",47.15,5.77,30,"1979-12-01 2008-12-01",-12.57,4.08,30,"1979-12-01 2008-12-01",2.23,1.15,30,"1979-12-01 2008-12-01",9.97,7.87,30,"1979-12-01 2008-12-01",0.29,0.75,30,"1979-12-01 2008-12-01",14.54,9.57,30,"1979-12-01 2008-12-01",3.7,4.98,30,"1979-12-01 2008-12-01",,,,
2009-11-01,-5.57,2.55,30,"1979-11-01 2008-11-01",81.23,4.12,30,"1979-11-01 2008-11-01",3.54,3.84,30,"1979-11-01 2008-11-01",27.91,3.05,30,"1979-11-01 2008-11-01",-12.08,2.93,30,"1979-11-01 2008-11-01",47,6.99,30,"1979-11-01 2008-11-01",-8.12,3.32,30,"1979-11-01 2008-11-01",1.93,0.86,30,"1979-11-01 2008-11-01",12.91,7.99,30,"1979-11-01 2008-11-01",1.39,2.54,30,"1979-11-01 2008-11-01",16.62,10.57,30,"1979-11-01 2008-11-01",2,1.88,30,"1979-11-01 2008-11-01",,,,
2009-10-01,-0.11,1.35,30,"1979-10-01 2008-10-01",79.22,4.75,30,"1979-10-01 2008-10-01",11.94,2.09,30,"1979-10-01 2008-10-01",29.33,2.75,30,"1979-10-01 2008-10-01",-6.03,1.58,30,"1979-10-01 2008-10-01",38.98,5.1,30,"1979-10-01 2008-10-01",-1.34,1.29,30,"1979-10-01 2008-10-01",2.15,0.82,30,"1979-10-01 2008-10-01",15.56,9.4,30,"1979-10-01 2008-10-01",7.74,5.87,30,"1979-10-01 2008-10-01",9.95,7.28,30,"1979-10-01 2008-10-01",0.5,0.67,30,"1979-10-01 2008-10-01",,,,
2009-09-01,5.27,1.28,30,"1979-09-01 2008-09-01",83.04,5.53,30,"1979-09-01 2008-09-01",17.83,2.57,30,"1979-09-01 2008-09-01",27.94,3.22,30,"1979-09-01 2008-09-01",0.02,1.26,30,"1979-09-01 2008-09-01",39.52,6.02,30,"1979-09-01 2008-09-01",4.07,1.19,30,"1979-09-01 2008-09-01",2.1,0.74,30,"1979-09-01 2008-09-01",44.97,32.47,30,"1979-09-01 2008-09-01",41.52,29.69,30,"1979-09-01 2008-09-01",3.85,5.33,30,"1979-09-01 2008-09-01",0,0.06,30,"1979-09-01 2008-09-01",,,,
2009-08-01,10.05,1.34,30,"1979-08-01 2008-08-01",85.01,6.35,30,"1979-08-01 2008-08-01",22.74,2.3,30,"1979-08-01 2008-08-01",27.35,2.84,30,"1979-08-01 2008-08-01",4.8,1.49,30,"1979-08-01 2008-08-01",39.76,7.07,30,"1979-08-01 2008-08-01",8.63,1.14,30,"1979-08-01 2008-08-01",1.66,0.59,30,"1979-08-01 2008-08-01",53.81,31.92,30,"1979-08-01 2008-08-01",53.78,31.94,30,"1979-08-01 2008-08-01",0.03,0.18,30,"1979-08-01 2008-08-01",0,0,30,"1979-08-01 2008-08-01",,,,
2009-07-01,11.25,1.56,30,"1979-07-01 2008-07-01",85.18,6.02,30,"1979-07-01 2008-07-01",23.25,1.99,30,"1979-07-01 2008-07-01",28.78,2.2,30,"1979-07-01 2008-07-01",5.57,1.54,30,"1979-07-01 2008-07-01",40.72,6.38,30,"1979-07-01 2008-07-01",9.72,0.99,30,"1979-07-01 2008-07-01",1.94,0.8,30,"1979-07-01 2008-07-01",64.05,33.32,30,"1979-07-01 2008-07-01",64.05,33.32,30,"1979-07-01 2008-07-01",0,0,30,"1979-07-01 2008-07-01",0,0,30,"1979-07-01 2008-07-01",,,,
2009-06-01,8.53,1.37,30,"1979-06-01 2008-06-01",83.77,6.68,30,"1979-06-01 2008-06-01",19.87,1.39,30,"1979-06-01 2008-06-01",30.5,2.47,30,"1979-06-01 2008-06-01",2.89,1.65,30,"1979-06-01 2008-06-01",41.98,6.57,30,"1979-06-01 2008-06-01",7.49,1.11,30,"1979-06-01 2008-06-01",2.69,0.96,30,"1979-06-01 2008-06-01",94.2,45.29,30,"1979-06-01 2008-06-01",94.2,45.29,30,"1979-06-01 2008-06-01",0,0,30,"1979-06-01 2008-06-01",0,0,30,"1979-06-01 2008-06-01",,,,
2009-05-01,3.46,1.56,30,"1979-05-01 2008-05-01",79.57,7.73,30,"1979-05-01 2008-05-01",16.35,1.91,30,"1979-05-01 2008-05-01",31.6,2.63,30,"1979-05-01 2008-05-01",-2.31,1.76,30,"1979-05-01 2008-05-01",37.53,6.33,30,"1979-05-01 2008-05-01",3.15,1.31,30,"1979-05-01 2008-05-01",3.12,1.22,30,"1979-05-01 2008-05-01",57.89,32.46,30,"1979-05-01 2008-05-01",46.78,28.88,30,"1979-05-01 2008-05-01",12.33,13.67,30,"1979-05-01 2008-05-01",0.3,0.42,30,"1979-05-01 2008-05-01",,,,
2009-04-01,-1.55,1.7,30,"1979-04-01 2008-04-01",78.42,6.53,30,"1979-04-01 2008-04-01",11.19,2.26,30,"1979-04-01 2008-04-01",30.98,2.71,30,"1979-04-01 2008-04-01",-7.57,1.93,30,"1979-04-01 2008-04-01",36.11,6.81,30,"1979-04-01 2008-04-01",-2.01,1.52,30,"1979-04-01 2008-04-01",3.25,1.11,30,"1979-04-01 2008-04-01",25.02,18.72,30,"1979-04-01 2008-04-01",10.58,13.51,30,"1979-04-01 2008-04-01",18.95,15.73,30,"1979-04-01 2008-04-01",0.9,1.06,30,"1979-04-01 2008-04-01",,,,
2009-03-01,-5.35,2.17,30,"1979-03-01 2008-03-01",80.91,5.02,30,"1979-03-01 2008-03-01",4.26,3.87,30,"1979-03-01 2008-03-01",28.8,3.35,30,"1979-03-01 2008-03-01",-12.03,2.62,30,"1979-03-01 2008-03-01",45,9.21,30,"1979-03-01 2008-03-01",-7.65,3.01,30,"1979-03-01 2008-03-01",2.6,1.02,30,"1979-03-01 2008-03-01",16.89,11.35,30,"1979-03-01 2008-03-01",2,4.85,30,"1979-03-01 2008-03-01",22.03,13.41,30,"1979-03-01 2008-03-01",2.5,2.69,30,"1979-03-01 2008-03-01",,,,
2009-02-01,-8.77,3.16,30,"1979-02-01 2008-02-01",77.96,5.25,30,"1979-02-01 2008-02-01",0.35,4.39,30,"1979-02-01 2008-02-01",28.37,3.78,30,"1979-02-01 2008-02-01",-15.95,3.8,30,"1979-02-01 2008-02-01",46.8,7.26,30,"1979-02-01 2008-02-01",-11.81,3.86,30,"1979-02-01 2008-02-01",2.39,1.2,30,"1979-02-01 2008-02-01",9.35,6.33,30,"1979-02-01 2008-02-01",0.09,0.29,30,"1979-02-01 2008-02-01",14.55,10.15,30,"1979-02-01 2008-02-01",3.2,2.36,30,"1979-02-01 2008-02-01",,,,
2009-01-01,-10.03,3.65,30,"1979-01-01 2008-01-01",77.59,4.28,30,"1979-01-01 2008-01-01",-1.42,4.85,30,"1979-01-01 2008-01-01",29.18,4.24,30,"1979-01-01 2008-01-01",-17.77,4.44,30,"1979-01-01 2008-01-01",47.87,5.9,30,"1979-01-01 2008-01-01",-13.72,4.61,30,"1979-01-01 2008-01-01",2.12,1.04,30,"1979-01-01 2008-01-01",9.42,6.77,30,"1979-01-01 2008-01-01",0.07,0.13,30,"1979-01-01 2008-01-01",15.1,9.65,30,"1979-01-01 2008-01-01",3.9,4.83,30,"1979-01-01 2008-01-01",,,,
2008-12-01,-9.41,3.27,30,"1978-12-01 2007-12-01",77.64,4.85,30,"1978-12-01 2007-12-01",-0.54,4.25,30,"1978-12-01 2007-12-01",29.92,3.59,30,"1978-12-01 2007-12-01",-16.64,3.84,30,"1978-12-01 2007-12-01",46.8,5.45,30,"1978-12-01 2007-12-01",-12.5,4.03,30,"1978-12-01 2007-12-01",2.3,1.23,30,"1978-12-01 2007-12-01",9.07,6.24,30,"1978-12-01 2007-12-01",0.29,0.75,30,"1978-12-01 2007-12-01",13.38,7.68,30,"1978-12-01 2007-12-01",3.3,4.62,30,"1978-12-01 2007-12-01",,,,
2008-11-01,-5.74,2.48,30,"1978-11-01 2007-11-01",81.19,4.11,30,"1978-11-01 2007-11-01",3.33,3.81,30,"1978-11-01 2007-11-01",28.28,3.49,30,"1978-11-01 2007-11-01",-12.31,2.82,30,"1978-11-01 2007-11-01",47.12,7.02,30,"1978-11-01 2007-11-01",-8.38,3.2,30,"1978-11-01 2007-11-01",2.01,0.88,30,"1978-11-01 2007-11-01",12.69,7.91,30,"1978-11-01 2007-11-01",1.28,2.52,30,"1978-11-01 2007-11-01",16.68,10.6,30,"1978-11-01 2007-11-01",2,1.9,30,"1978-11-01 2007-11-01",,,,
2008-10-01,-0.1,1.35,30,"1978-10-01 2007-10-01",79.25,4.75,30,"1978-10-01 2007-10-01",11.96,2.1,30,"1978-10-01 2007-10-01",29.55,2.88,30,"1978-10-01 2007-10-01",-5.99,1.58,30,"1978-10-01 2007-10-01",38.99,5.08,30,"1978-10-01 2007-10-01",-1.33,1.3,30,"1978-10-01 2007-10-01",2.15,0.82,30,"1978-10-01 2007-10-01",15.57,9.4,30,"1978-10-01 2007-10-01",7.71,5.87,30,"1978-10-01 2007-10-01",9.98,7.24,30,"1978-10-01 2007-10-01",0.5,0.67,30,"1978-10-01 2007-10-01",,,,
2008-09-01,5.29,1.31,30,"1978-09-01 2007-09-01",82.99,5.47,30,"1978-09-01 2007-09-01",17.78,2.58,30,"1978-09-01 2007-09-01",28.3,3.12,30,"1978-09-01 2007-09-01",0.05,1.29,30,"1978-09-01 2007-09-01",39.84,6.28,30,"1978-09-01 2007-09-01",4.1,1.2,30,"1978-09-01 2007-09-01",2.17,0.78,30,"1978-09-01 2007-09-01",46.78,32.98,30,"1978-09-01 2007-09-01",43.34,30.45,30,"1978-09-01 2007-09-01",3.85,5.33,30,"1978-09-01 2007-09-01",0,0.06,30,"1978-09-01 2007-09-01",,,,
2008-08-01,10.03,1.34,30,"1978-08-01 2007-08-01",85.13,6.39,30,"1978-08-01 2007-08-01",22.68,2.31,30,"1978-08-01 2007-08-01",27.44,2.93,30,"1978-08-01 2007-08-01",4.75,1.49,30,"1978-08-01 2007-08-01",39.8,7.06,30,"1978-08-01 2007-08-01",8.57,1.11,30,"1978-08-01 2007-08-01",1.65,0.58,30,"1978-08-01 2007-08-01",55.51,33.2,30,"1978-08-01 2007-08-01",55.48,33.22,30,"1978-08-01 2007-08-01",0.03,0.18,30,"1978-08-01 2007-08-01",0,0,30,"1978-08-01 2007-08-01",,,,
2008-07-01,11.25,1.56,30,"1978-07-01 2007-07-01",85.18,6.02,30,"1978-07-01 2007-07-01",23.26,1.99,30,"1978-07-01 2007-07-01",28.86,2.19,30,"1978-07-01 2007-07-01",5.58,1.54,30,"1978-07-01 2007-07-01",40.75,6.39,30,"1978-07-01 2007-07-01",9.7,0.99,30,"1978-07-01 2007-07-01",1.92,0.8,30,"1978-07-01 2007-07-01",63.34,33.26,30,"1978-07-01 2007-07-01",63.34,33.26,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",,,,
2008-06-01,8.53,1.37,30,"1978-06-01 2007-06-01",83.56,6.52,30,"1978-06-01 2007-06-01",19.93,1.4,30,"1978-06-01 2007-06-01",30.62,2.48,30,"1978-06-01 2007-06-01",2.85,1.63,30,"1978-06-01 2007-06-01",41.76,6.58,30,"1978-06-01 2007-06-01",7.48,1.11,30,"1978-06-01 2007-06-01",2.71,0.95,30,"1978-06-01 2007-06-01",92.41,45.56,30,"1978-06-01 2007-06-01",92.41,45.56,30,"1978-06-01 2007-06-01",0,0,30,"1978-06-01 2007-06-01",0,0,30,"1978-06-01 2007-06-01",,,,
2008-05-01,3.4,1.53,30,"1978-05-01 2007-05-01",79.51,7.69,30,"1978-05-01 2007-05-01",16.29,1.94,30,"1978-05-01 2007-05-01",31.76,2.75,30,"1978-05-01 2007-05-01",-2.4,1.69,30,"1978-05-01 2007-05-01",37.31,6.18,30,"1978-05-01 2007-05-01",3.08,1.27,30,"1978-05-01 2007-05-01",3.07,1.22,30,"1978-05-01 2007-05-01",57.01,31.59,30,"1978-05-01 2007-05-01",46.16,28.04,30,"1978-05-01 2007-05-01",12.03,13.83,30,"1978-05-01 2007-05-01",0.3,0.42,30,"1978-05-01 2007-05-01",,,,
2008-04-01,-1.42,1.72,30,"1978-04-01 2007-04-01",78.48,6.63,30,"1978-04-01 2007-04-01",11.21,2.23,30,"1978-04-01 2007-04-01",31.11,2.66,30,"1978-04-01 2007-04-01",-7.4,2.01,30,"1978-04-01 2007-04-01",36.58,7.49,30,"1978-04-01 2007-04-01",-1.9,1.45,30,"1978-04-01 2007-04-01",3.19,1.14,30,"1978-04-01 2007-04-01",26.46,21.03,30,"1978-04-01 2007-04-01",12.11,14.75,30,"1978-04-01 2007-04-01",17.97,13.55,30,"1978-04-01 2007-04-01",0.8,1.01,30,"1978-04-01 2007-04-01",,,,
2008-03-01,-5.3,2.17,30,"1978-03-01 2007-03-01",81,5.02,30,"1978-03-01 2007-03-01",4.17,3.86,30,"1978-03-01 2007-03-01",28.87,3.35,30,"1978-03-01 2007-03-01",-11.96,2.62,30,"1978-03-01 2007-03-01",45.59,9.07,30,"1978-03-01 2007-03-01",-7.7,2.99,30,"1978-03-01 2007-03-01",2.59,1.02,30,"1978-03-01 2007-03-01",16.82,11.41,30,"1978-03-01 2007-03-01",2.01,4.85,30,"1978-03-01 2007-03-01",21.7,13.63,30,"1978-03-01 2007-03-01",2.8,2.83,30,"1978-03-01 2007-03-01",,,,
2008-02-01,-8.88,3.17,30,"1978-02-01 2007-02-01",77.97,5.26,30,"1978-02-01 2007-02-01",0.1,4.51,30,"1978-02-01 2007-02-01",28.25,3.85,30,"1978-02-01 2007-02-01",-16.12,3.85,30,"1978-02-01 2007-02-01",47.34,7.64,30,"1978-02-01 2007-02-01",-11.98,3.97,30,"1978-02-01 2007-02-01",2.39,1.2,30,"1978-02-01 2007-02-01",9.31,6.32,30,"1978-02-01 2007-02-01",0.09,0.29,30,"1978-02-01 2007-02-01",14.64,10.17,30,"1978-02-01 2007-02-01",3.9,4.76,30,"1978-02-01 2007-02-01",,,,
2008-01-01,-10.21,3.77,30,"1978-01-01 2007-01-01",77.48,4.18,30,"1978-01-01 2007-01-01",-1.71,5.12,30,"1978-01-01 2007-01-01",28.99,4.25,30,"1978-01-01 2007-01-01",-17.95,4.56,30,"1978-01-01 2007-01-01",48.29,6.28,30,"1978-01-01 2007-01-01",-13.91,4.77,30,"1978-01-01 2007-01-01",2.16,1.06,30,"1978-01-01 2007-01-01",10.08,7.58,30,"1978-01-01 2007-01-01",0.1,0.17,30,"1978-01-01 2007-01-01",15.71,10.29,30,"1978-01-01 2007-01-01",4.3,5.34,30,"1978-01-01 2007-01-01",,,,
2007-12-01,-9.57,3.4,30,"1977-12-01 2006-12-01",77.41,4.64,30,"1977-12-01 2006-12-01",-0.74,4.46,30,"1977-12-01 2006-12-01",29.93,3.58,30,"1977-12-01 2006-12-01",-16.85,3.99,30,"1977-12-01 2006-12-01",46.87,5.52,30,"1977-12-01 2006-12-01",-12.69,4.2,30,"1977-12-01 2006-12-01",2.29,1.24,30,"1977-12-01 2006-12-01",9.31,6.28,30,"1977-12-01 2006-12-01",0.29,0.75,30,"1977-12-01 2006-12-01",13.71,7.66,30,"1977-12-01 2006-12-01",3.4,4.63,30,"1977-12-01 2006-12-01",,,,
2007-11-01,-5.82,2.54,30,"1977-11-01 2006-11-01",80.99,4.35,30,"1977-11-01 2006-11-01",3.21,3.82,30,"1977-11-01 2006-11-01",28.36,3.58,30,"1977-11-01 2006-11-01",-12.43,2.91,30,"1977-11-01 2006-11-01",47.15,6.99,30,"1977-11-01 2006-11-01",-8.48,3.23,30,"1977-11-01 2006-11-01",2.03,0.89,30,"1977-11-01 2006-11-01",12.67,7.92,30,"1977-11-01 2006-11-01",1.36,2.52,30,"1977-11-01 2006-11-01",16.63,10.64,30,"1977-11-01 2006-11-01",2.1,1.89,30,"1977-11-01 2006-11-01",,,,
2007-10-01,-0.16,1.34,30,"1977-10-01 2006-10-01",79,4.82,30,"1977-10-01 2006-10-01",11.93,2.09,30,"1977-10-01 2006-10-01",29.68,2.88,30,"1977-10-01 2006-10-01",-6.07,1.6,30,"1977-10-01 2006-10-01",38.86,5.21,30,"1977-10-01 2006-10-01",-1.37,1.29,30,"1977-10-01 2006-10-01",2.1,0.85,30,"1977-10-01 2006-10-01",15.2,9.61,30,"1977-10-01 2006-10-01",7.45,5.98,30,"1977-10-01 2006-10-01",9.95,7.27,30,"1977-10-01 2006-10-01",0.5,0.67,30,"1977-10-01 2006-10-01",,,,
2007-09-01,5.28,1.3,30,"1977-09-01 2006-09-01",82.86,5.29,30,"1977-09-01 2006-09-01",17.68,2.65,30,"1977-09-01 2006-09-01",28.24,3.16,30,"1977-09-01 2006-09-01",0.07,1.31,30,"1977-09-01 2006-09-01",40.23,6.68,30,"1977-09-01 2006-09-01",4.11,1.19,30,"1977-09-01 2006-09-01",2.16,0.79,30,"1977-09-01 2006-09-01",47.89,33.43,30,"1977-09-01 2006-09-01",44.45,31.06,30,"1977-09-01 2006-09-01",3.85,5.34,30,"1977-09-01 2006-09-01",0,0.06,30,"1977-09-01 2006-09-01",,,,
2007-08-01,9.99,1.33,30,"1977-08-01 2006-08-01",85.05,6.32,30,"1977-08-01 2006-08-01",22.61,2.4,30,"1977-08-01 2006-08-01",27.63,2.85,30,"1977-08-01 2006-08-01",4.71,1.48,30,"1977-08-01 2006-08-01",39.82,7.08,30,"1977-08-01 2006-08-01",8.54,1.14,30,"1977-08-01 2006-08-01",1.63,0.59,30,"1977-08-01 2006-08-01",56.77,33.84,30,"1977-08-01 2006-08-01",56.74,33.86,30,"1977-08-01 2006-08-01",0.03,0.18,30,"1977-08-01 2006-08-01",0,0,30,"1977-08-01 2006-08-01",,,,
2007-07-01,11.05,1.41,30,"1977-07-01 2006-07-01",84.98,5.98,30,"1977-07-01 2006-07-01",23.11,1.91,30,"1977-07-01 2006-07-01",29.14,2.27,30,"1977-07-01 2006-07-01",5.38,1.48,30,"1977-07-01 2006-07-01",40.47,6.43,30,"1977-07-01 2006-07-01",9.58,0.87,30,"1977-07-01 2006-07-01",1.96,0.79,30,"1977-07-01 2006-07-01",64.61,32.5,30,"1977-07-01 2006-07-01",64.61,32.5,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",,,,
2007-06-01,8.4,1.32,30,"1977-06-01 2006-06-01",83.02,6.57,30,"1977-06-01 2006-06-01",20.02,1.47,30,"1977-06-01 2006-06-01",30.88,2.47,30,"1977-06-01 2006-06-01",2.7,1.64,30,"1977-06-01 2006-06-01",41.12,6.87,30,"1977-06-01 2006-06-01",7.47,1.1,30,"1977-06-01 2006-06-01",2.7,0.96,30,"1977-06-01 2006-06-01",87.86,44.81,30,"1977-06-01 2006-06-01",87.86,44.81,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",,,,
2007-05-01,3.38,1.51,30,"1977-05-01 2006-05-01",79.39,7.62,30,"1977-05-01 2006-05-01",16.27,1.94,30,"1977-05-01 2006-05-01",31.82,2.74,30,"1977-05-01 2006-05-01",-2.44,1.67,30,"1977-05-01 2006-05-01",37.17,6.13,30,"1977-05-01 2006-05-01",3.08,1.27,30,"1977-05-01 2006-05-01",3.05,1.21,30,"1977-05-01 2006-05-01",57.18,31.8,30,"1977-05-01 2006-05-01",46.54,28.57,30,"1977-05-01 2006-05-01",11.81,13.89,30,"1977-05-01 2006-05-01",0.3,0.42,30,"1977-05-01 2006-05-01",,,,
2007-04-01,-1.47,1.74,30,"1977-04-01 2006-04-01",78.01,6.95,30,"1977-04-01 2006-04-01",11.47,2.29,30,"1977-04-01 2006-04-01",31.25,2.72,30,"1977-04-01 2006-04-01",-7.52,2.06,30,"1977-04-01 2006-04-01",35.66,7.65,30,"1977-04-01 2006-04-01",-1.86,1.45,30,"1977-04-01 2006-04-01",3.07,1.04,30,"1977-04-01 2006-04-01",25.1,21.02,30,"1977-04-01 2006-04-01",11.66,14.85,30,"1977-04-01 2006-04-01",16.75,12.95,30,"1977-04-01 2006-04-01",0.7,0.99,30,"1977-04-01 2006-04-01",,,,
2007-03-01,-5.42,2.11,30,"1977-03-01 2006-03-01",81,5.02,30,"1977-03-01 2006-03-01",4.08,3.81,30,"1977-03-01 2006-03-01",29.01,3.53,30,"1977-03-01 2006-03-01",-12.08,2.58,30,"1977-03-01 2006-03-01",45.33,9.28,30,"1977-03-01 2006-03-01",-7.81,2.94,30,"1977-03-01 2006-03-01",2.59,1.02,30,"1977-03-01 2006-03-01",16.37,11.54,30,"1977-03-01 2006-03-01",2,4.85,30,"1977-03-01 2006-03-01",20.93,13.71,30,"1977-03-01 2006-03-01",2.7,2.86,30,"1977-03-01 2006-03-01",,,,
2007-02-01,-8.69,3.33,30,"1977-02-01 2006-02-01",77.61,4.95,30,"1977-02-01 2006-02-01",0.46,4.66,30,"1977-02-01 2006-02-01",28.59,3.98,30,"1977-02-01 2006-02-01",-15.92,4.02,30,"1977-02-01 2006-02-01",46.53,7.52,30,"1977-02-01 2006-02-01",-11.65,4.24,30,"1977-02-01 2006-02-01",2.33,1.22,30,"1977-02-01 2006-02-01",8.49,5.82,30,"1977-02-01 2006-02-01",0.09,0.29,30,"1977-02-01 2006-02-01",13.28,9.24,30,"1977-02-01 2006-02-01",3.8,4.78,30,"1977-02-01 2006-02-01",,,,
2007-01-01,-10.25,3.73,30,"1977-01-01 2006-01-01",77.52,4.24,30,"1977-01-01 2006-01-01",-1.86,5.06,30,"1977-01-01 2006-01-01",28.82,4,30,"1977-01-01 2006-01-01",-18.04,4.52,30,"1977-01-01 2006-01-01",48.74,6.31,30,"1977-01-01 2006-01-01",-14.04,4.72,30,"1977-01-01 2006-01-01",2.15,1.07,30,"1977-01-01 2006-01-01",10.57,7.88,30,"1977-01-01 2006-01-01",0.14,0.29,30,"1977-01-01 2006-01-01",16.28,10.54,30,"1977-01-01 2006-01-01",4.5,5.33,30,"1977-01-01 2006-01-01",,,,
2006-12-01,-9.57,3.4,30,"1976-12-01 2005-12-01",77.59,4.68,30,"1976-12-01 2005-12-01",-0.81,4.39,30,"1976-12-01 2005-12-01",30.09,3.85,30,"1976-12-01 2005-12-01",-16.9,3.95,30,"1976-12-01 2005-12-01",47.22,5.5,30,"1976-12-01 2005-12-01",-12.76,4.14,30,"1976-12-01 2005-12-01",2.28,1.24,30,"1976-12-01 2005-12-01",9.51,6.23,30,"1976-12-01 2005-12-01",0.29,0.75,30,"1976-12-01 2005-12-01",14.02,7.62,30,"1976-12-01 2005-12-01",3.5,4.64,30,"1976-12-01 2005-12-01",,,,
2006-11-01,-5.71,2.52,30,"1976-11-01 2005-11-01",80.8,4.33,30,"1976-11-01 2005-11-01",3.46,3.79,30,"1976-11-01 2005-11-01",28.2,3.71,30,"1976-11-01 2005-11-01",-12.31,2.89,30,"1976-11-01 2005-11-01",46.48,6.78,30,"1976-11-01 2005-11-01",-8.31,3.18,30,"1976-11-01 2005-11-01",1.96,0.86,30,"1976-11-01 2005-11-01",12.65,7.9,30,"1976-11-01 2005-11-01",1.31,2.53,30,"1976-11-01 2005-11-01",16.65,10.67,30,"1976-11-01 2005-11-01",2,1.86,30,"1976-11-01 2005-11-01",,,,
2006-10-01,-0.21,1.34,30,"1976-10-01 2005-10-01",78.72,4.51,30,"1976-10-01 2005-10-01",11.99,2.02,30,"1976-10-01 2005-10-01",29.67,2.9,30,"1976-10-01 2005-10-01",-6.12,1.59,30,"1976-10-01 2005-10-01",38.49,4.61,30,"1976-10-01 2005-10-01",-1.39,1.31,30,"1976-10-01 2005-10-01",2.02,0.82,30,"1976-10-01 2005-10-01",14.91,9.47,30,"1976-10-01 2005-10-01",7.12,5.89,30,"1976-10-01 2005-10-01",9.75,7.12,30,"1976-10-01 2005-10-01",0.5,0.67,30,"1976-10-01 2005-10-01",,,,
2006-09-01,5.31,1.35,30,"1976-09-01 2005-09-01",82.84,5.29,30,"1976-09-01 2005-09-01",17.72,2.68,30,"1976-09-01 2005-09-01",28.06,3.36,30,"1976-09-01 2005-09-01",0.09,1.33,30,"1976-09-01 2005-09-01",40.1,6.69,30,"1976-09-01 2005-09-01",4.14,1.22,30,"1976-09-01 2005-09-01",2.08,0.77,30,"1976-09-01 2005-09-01",47.1,33.37,30,"1976-09-01 2005-09-01",43.67,30.92,30,"1976-09-01 2005-09-01",3.85,5.34,30,"1976-09-01 2005-09-01",0,0.06,30,"1976-09-01 2005-09-01",,,,
2006-08-01,10.05,1.33,30,"1976-08-01 2005-08-01",85.04,6.32,30,"1976-08-01 2005-08-01",22.57,2.4,30,"1976-08-01 2005-08-01",27.48,3,30,"1976-08-01 2005-08-01",4.75,1.48,30,"1976-08-01 2005-08-01",40.01,7.05,30,"1976-08-01 2005-08-01",8.6,1.17,30,"1976-08-01 2005-08-01",1.58,0.62,30,"1976-08-01 2005-08-01",58.75,34.14,30,"1976-08-01 2005-08-01",58.71,34.16,30,"1976-08-01 2005-08-01",0.03,0.18,30,"1976-08-01 2005-08-01",0,0,30,"1976-08-01 2005-08-01",,,,
